GENE_ID	BP_SIMILARITY	CC_SIMILARITY	MF_SIMILARITY	NB_ISOFORM
ENSG00000140839	1.000	1.000	1.000	2
ENSG00000090863	1.000	1.000	1.000	8
ENSG00000168411	1.000	1.000	1.000	6
ENSG00000168404	1.000	1.000	1.000	6
ENSG00000103089	1.000	1.000	1.000	4
ENSG00000103091	1.000	1.000	1.000	8
ENSG00000186187	0.966	0.857	0.989	6
ENSG00000166816	0.708	1.000	1.000	3
ENSG00000184517	1.000	1.000	1.000	6
ENSG00000168928	1.000	1.000	1.000	4
ENSG00000168925	1.000	1.000	1.000	3
ENSG00000050820	1.000	1.000	1.000	18
ENSG00000153774	1.000	1.000	NA	4
ENSG00000261717	NA	NA	NA	2
ENSG00000166822	1.000	1.000	1.000	7
ENSG00000183196	1.000	1.000	1.000	4
ENSG00000135702	1.000	1.000	1.000	2
ENSG00000205084	1.000	1.000	1.000	17
ENSG00000034713	1.000	1.000	1.000	4
ENSG00000065457	1.000	NA	1.000	8
ENSG00000065427	1.000	1.000	1.000	9
ENSG00000166848	1.000	1.000	1.000	4
ENSG00000287694	1.000	1.000	1.000	2
ENSG00000152910	1.000	1.000	1.000	6
ENSG00000103111	1.000	1.000	1.000	8
ENSG00000205078	1.000	1.000	NA	2
ENSG00000140873	1.000	1.000	1.000	4
ENSG00000140876	1.000	1.000	1.000	6
ENSG00000166509	1.000	1.000	1.000	3
ENSG00000186153	0.999	1.000	1.000	11
ENSG00000178573	1.000	1.000	1.000	3
ENSG00000168589	1.000	1.000	1.000	5
ENSG00000166446	1.000	1.000	1.000	4
ENSG00000286221	NA	NA	NA	4
ENSG00000103121	NA	NA	NA	16
ENSG00000166451	1.000	0.994	NA	8
ENSG00000284512	1.000	1.000	1.000	2
ENSG00000166454	1.000	1.000	1.000	4
ENSG00000260643	1.000	1.000	1.000	3
ENSG00000166455	NA	1.000	NA	3
ENSG00000140905	1.000	0.991	1.000	9
ENSG00000166473	1.000	0.914	1.000	6
ENSG00000135697	1.000	1.000	1.000	3
ENSG00000261609	1.000	1.000	1.000	3
ENSG00000153815	1.000	0.990	NA	5
ENSG00000197943	1.000	1.000	1.000	17
ENSG00000184860	1.000	1.000	1.000	2
ENSG00000086696	1.000	1.000	1.000	6
ENSG00000135698	1.000	1.000	1.000	5
ENSG00000140945	1.000	1.000	1.000	10
ENSG00000230989	1.000	1.000	1.000	4
ENSG00000103150	1.000	1.000	1.000	4
ENSG00000140961	1.000	NA	1.000	4
ENSG00000103154	1.000	1.000	1.000	4
ENSG00000166558	1.000	1.000	1.000	3
ENSG00000140943	1.000	1.000	1.000	6
ENSG00000103160	NA	1.000	1.000	5
ENSG00000154099	1.000	1.000	1.000	5
ENSG00000103168	1.000	1.000	1.000	13
ENSG00000140955	1.000	1.000	1.000	3
ENSG00000168418	1.000	1.000	1.000	2
ENSG00000103175	1.000	1.000	1.000	3
ENSG00000064270	1.000	0.995	0.951	3
ENSG00000140950	1.000	1.000	1.000	6
ENSG00000103187	1.000	1.000	1.000	3
ENSG00000135686	0.895	NA	1.000	5
ENSG00000103194	1.000	1.000	1.000	11
ENSG00000103196	1.000	1.000	1.000	8
ENSG00000153786	0.916	0.971	0.905	5
ENSG00000135709	NA	1.000	NA	5
ENSG00000153789	1.000	1.000	1.000	2
ENSG00000131149	NA	NA	1.000	8
ENSG00000131153	1.000	1.000	1.000	3
ENSG00000154102	NA	NA	1.000	6
ENSG00000131148	1.000	1.000	1.000	3
ENSG00000131143	0.852	1.000	0.344	9
ENSG00000140968	1.000	1.000	1.000	12
ENSG00000103248	NA	1.000	1.000	17
ENSG00000176678	1.000	1.000	1.000	2
ENSG00000260456	NA	1.000	NA	3
ENSG00000103264	1.000	1.000	1.000	4
ENSG00000140941	1.000	1.000	1.000	5
ENSG00000140948	NA	NA	1.000	4
ENSG00000104731	NA	1.000	1.000	14
ENSG00000103257	1.000	1.000	1.000	2
ENSG00000174990	0.986	1.000	0.993	4
ENSG00000172530	1.000	0.989	1.000	19
ENSG00000225614	1.000	1.000	1.000	2
ENSG00000179588	1.000	1.000	1.000	4
ENSG00000158545	1.000	1.000	1.000	6
ENSG00000051523	NA	0.554	0.640	14
ENSG00000167508	1.000	1.000	1.000	5
ENSG00000158717	1.000	1.000	1.000	7
ENSG00000174177	1.000	1.000	1.000	6
ENSG00000103335	1.000	1.000	1.000	6
ENSG00000167513	1.000	1.000	1.000	2
ENSG00000198931	1.000	1.000	1.000	7
ENSG00000141012	1.000	0.996	1.000	6
ENSG00000167515	NA	NA	NA	12
ENSG00000205022	0.951	1.000	1.000	3
ENSG00000129993	1.000	1.000	1.000	9
ENSG00000176715	0.716	0.897	0.567	14
ENSG00000259803	1.000	1.000	1.000	3
ENSG00000170100	1.000	1.000	1.000	5
ENSG00000167522	1.000	1.000	NA	23
ENSG00000288715	NA	NA	NA	2
ENSG00000197912	1.000	1.000	1.000	48
ENSG00000167526	1.000	1.000	1.000	8
ENSG00000178773	1.000	1.000	1.000	6
ENSG00000015413	1.000	1.000	1.000	6
ENSG00000131165	NA	NA	NA	15
ENSG00000167523	1.000	1.000	1.000	9
ENSG00000185324	1.000	1.000	1.000	12
ENSG00000158792	NA	1.000	1.000	3
ENSG00000075399	1.000	1.000	1.000	4
ENSG00000158805	1.000	1.000	1.000	6
ENSG00000187741	1.000	0.993	1.000	34
ENSG00000204991	1.000	1.000	1.000	4
ENSG00000141002	0.981	0.987	0.770	13
ENSG00000258839	1.000	1.000	1.000	3
ENSG00000258947	1.000	1.000	1.000	12
ENSG00000140995	0.915	NA	1.000	20
ENSG00000003249	NA	1.000	NA	6
ENSG00000141013	1.000	1.000	1.000	7
ENSG00000126856	1.000	1.000	1.000	3
ENSG00000272636	1.000	1.000	1.000	2
ENSG00000181031	0.996	0.990	0.964	15
ENSG00000187624	NA	NA	NA	4
ENSG00000141252	1.000	1.000	1.000	50
ENSG00000167695	1.000	1.000	1.000	6
ENSG00000179409	1.000	1.000	1.000	7
ENSG00000167699	NA	0.864	0.922	13
ENSG00000171861	1.000	1.000	1.000	3
ENSG00000167693	1.000	1.000	1.000	4
ENSG00000159842	1.000	1.000	1.000	17
ENSG00000108953	1.000	1.000	1.000	7
ENSG00000167193	1.000	1.000	1.000	3
ENSG00000197879	1.000	1.000	1.000	11
ENSG00000132376	1.000	1.000	1.000	14
ENSG00000174238	1.000	1.000	1.000	9
ENSG00000167703	1.000	1.000	1.000	6
ENSG00000074660	1.000	1.000	1.000	4
ENSG00000167705	1.000	1.000	1.000	2
ENSG00000174231	1.000	1.000	1.000	9
ENSG00000167716	1.000	1.000	1.000	10
ENSG00000167711	1.000	1.000	1.000	5
ENSG00000132386	1.000	1.000	1.000	9
ENSG00000186532	1.000	1.000	1.000	5
ENSG00000132383	1.000	1.000	1.000	4
ENSG00000108963	1.000	1.000	1.000	10
ENSG00000177374	0.980	1.000	1.000	7
ENSG00000070366	1.000	1.000	1.000	12
ENSG00000167720	1.000	1.000	1.000	8
ENSG00000167721	1.000	1.000	1.000	4
ENSG00000141258	0.869	1.000	1.000	9
ENSG00000070444	1.000	1.000	1.000	2
ENSG00000127804	1.000	1.000	1.000	5
ENSG00000007168	1.000	1.000	0.975	15
ENSG00000132361	1.000	1.000	1.000	9
ENSG00000132359	1.000	1.000	1.000	6
ENSG00000184166	1.000	1.000	1.000	2
ENSG00000172146	1.000	1.000	1.000	2
ENSG00000221882	1.000	1.000	1.000	5
ENSG00000159961	1.000	1.000	1.000	2
ENSG00000141255	0.986	1.000	NA	13
ENSG00000108381	1.000	1.000	1.000	4
ENSG00000167723	1.000	1.000	1.000	8
ENSG00000196689	1.000	1.000	1.000	8
ENSG00000040531	1.000	0.997	1.000	11
ENSG00000213977	1.000	1.000	1.000	2
ENSG00000127774	1.000	1.000	1.000	2
ENSG00000083454	0.853	1.000	1.000	9
ENSG00000083457	1.000	1.000	1.000	2
ENSG00000074356	1.000	1.000	1.000	3
ENSG00000004660	1.000	0.965	1.000	3
ENSG00000108405	1.000	1.000	1.000	2
ENSG00000074370	0.961	1.000	0.998	8
ENSG00000074755	1.000	1.000	1.000	5
ENSG00000167740	1.000	1.000	1.000	4
ENSG00000185722	1.000	1.000	1.000	7
ENSG00000132388	1.000	1.000	1.000	6
ENSG00000182557	1.000	1.000	1.000	2
ENSG00000183018	1.000	1.000	1.000	2
ENSG00000132382	1.000	1.000	1.000	5
ENSG00000167741	1.000	1.000	1.000	5
ENSG00000188176	1.000	1.000	NA	3
ENSG00000161905	1.000	1.000	1.000	3
ENSG00000141456	1.000	1.000	1.000	8
ENSG00000141480	0.942	0.922	0.894	12
ENSG00000161920	1.000	1.000	1.000	4
ENSG00000161921	1.000	1.000	1.000	4
ENSG00000141497	1.000	1.000	1.000	4
ENSG00000182853	NA	1.000	NA	4
ENSG00000142507	1.000	1.000	1.000	3
ENSG00000129219	1.000	1.000	1.000	7
ENSG00000141503	1.000	1.000	1.000	8
ENSG00000108556	1.000	1.000	1.000	2
ENSG00000205710	NA	NA	NA	2
ENSG00000108528	1.000	1.000	1.000	3
ENSG00000108523	1.000	1.000	1.000	11
ENSG00000108518	0.640	0.625	0.616	3
ENSG00000108515	0.952	1.000	1.000	11
ENSG00000091640	NA	1.000	1.000	4
ENSG00000108509	1.000	1.000	1.000	8
ENSG00000196388	1.000	1.000	1.000	5
ENSG00000129250	0.946	1.000	1.000	2
ENSG00000132517	1.000	1.000	1.000	3
ENSG00000167840	1.000	1.000	1.000	10
ENSG00000129204	0.885	0.947	0.836	4
ENSG00000180626	1.000	1.000	1.000	3
ENSG00000161929	1.000	1.000	1.000	4
ENSG00000029725	1.000	1.000	1.000	6
ENSG00000108559	1.000	1.000	1.000	25
ENSG00000129197	1.000	1.000	1.000	11
ENSG00000108561	1.000	1.000	1.000	4
ENSG00000005100	1.000	1.000	1.000	4
ENSG00000072849	1.000	1.000	1.000	9
ENSG00000167842	1.000	1.000	NA	5
ENSG00000091592	1.000	1.000	1.000	57
ENSG00000179314	NA	1.000	1.000	8
ENSG00000129221	1.000	1.000	1.000	11
ENSG00000129195	NA	1.000	NA	8
ENSG00000091622	1.000	1.000	1.000	3
ENSG00000282936	NA	NA	NA	2
ENSG00000198920	1.000	1.000	NA	7
ENSG00000129235	1.000	0.748	0.938	4
ENSG00000108590	1.000	1.000	1.000	3
ENSG00000256806	NA	NA	NA	3
ENSG00000141485	1.000	1.000	1.000	8
ENSG00000132530	1.000	1.000	1.000	12
ENSG00000177294	1.000	1.000	1.000	3
ENSG00000167858	1.000	1.000	1.000	4
ENSG00000108839	1.000	1.000	1.000	2
ENSG00000219200	1.000	1.000	1.000	8
ENSG00000258315	1.000	1.000	1.000	6
ENSG00000161940	1.000	1.000	1.000	4
ENSG00000174326	1.000	1.000	1.000	3
ENSG00000132514	0.916	1.000	1.000	5
ENSG00000161944	1.000	1.000	1.000	5
ENSG00000141505	1.000	1.000	1.000	8
ENSG00000132535	1.000	1.000	1.000	20
ENSG00000072778	1.000	1.000	1.000	12
ENSG00000004975	1.000	1.000	1.000	5
ENSG00000040633	1.000	1.000	1.000	11
ENSG00000170296	1.000	1.000	1.000	6
ENSG00000175826	1.000	1.000	1.000	10
ENSG00000170291	1.000	1.000	1.000	14
ENSG00000181885	1.000	1.000	1.000	7
ENSG00000181856	1.000	1.000	1.000	5
ENSG00000006047	1.000	1.000	1.000	2
ENSG00000132507	0.826	0.878	0.966	9
ENSG00000132522	1.000	1.000	1.000	6
ENSG00000261915	NA	NA	NA	2
ENSG00000215041	1.000	1.000	1.000	6
ENSG00000072818	1.000	1.000	1.000	3
ENSG00000213859	1.000	1.000	1.000	2
ENSG00000182896	1.000	1.000	1.000	3
ENSG00000174292	0.572	0.967	1.000	5
ENSG00000187838	1.000	1.000	1.000	10
ENSG00000262481	NA	1.000	NA	4
ENSG00000205544	NA	1.000	NA	2
ENSG00000169992	1.000	1.000	1.000	3
ENSG00000184560	NA	1.000	NA	2
ENSG00000283439	1.000	1.000	NA	2
ENSG00000181284	1.000	1.000	1.000	2
ENSG00000161958	0.939	1.000	1.000	5
ENSG00000170175	1.000	1.000	0.935	6
ENSG00000174282	1.000	1.000	1.000	2
ENSG00000239697	1.000	1.000	1.000	9
ENSG00000161955	1.000	1.000	1.000	9
ENSG00000161956	1.000	1.000	1.000	6
ENSG00000161960	1.000	1.000	1.000	17
ENSG00000129226	0.942	1.000	1.000	4
ENSG00000129255	1.000	1.000	1.000	19
ENSG00000129194	1.000	1.000	1.000	3
ENSG00000129245	1.000	1.000	1.000	3
ENSG00000129214	NA	1.000	1.000	19
ENSG00000141504	1.000	1.000	1.000	4
ENSG00000129244	1.000	1.000	1.000	3
ENSG00000141510	1.000	1.000	1.000	24
ENSG00000141499	1.000	1.000	1.000	13
ENSG00000183914	1.000	1.000	1.000	5
ENSG00000132510	1.000	1.000	1.000	3
ENSG00000167874	1.000	1.000	1.000	2
ENSG00000183011	1.000	1.000	0.875	6
ENSG00000182224	1.000	1.000	1.000	4
ENSG00000170004	1.000	1.000	1.000	12
ENSG00000179859	1.000	NA	1.000	3
ENSG00000170049	1.000	1.000	1.000	3
ENSG00000170043	1.000	1.000	NA	6
ENSG00000170037	1.000	0.988	1.000	10
ENSG00000179593	1.000	1.000	1.000	4
ENSG00000179477	1.000	1.000	1.000	2
ENSG00000179148	1.000	1.000	1.000	3
ENSG00000179111	1.000	1.000	1.000	3
ENSG00000179094	0.988	0.990	1.000	9
ENSG00000220205	0.830	0.919	0.878	5
ENSG00000179029	1.000	1.000	1.000	6
ENSG00000178999	1.000	1.000	1.000	10
ENSG00000178971	1.000	1.000	1.000	12
ENSG00000178921	1.000	1.000	1.000	9
ENSG00000108961	1.000	1.000	1.000	4
ENSG00000125434	NA	1.000	1.000	6
ENSG00000198844	1.000	1.000	1.000	6
ENSG00000184650	1.000	1.000	1.000	4
ENSG00000184619	1.000	1.000	1.000	4
ENSG00000161970	1.000	1.000	1.000	9
ENSG00000189051	NA	1.000	1.000	2
ENSG00000166579	0.947	0.977	0.774	12
ENSG00000133026	0.940	1.000	1.000	11
ENSG00000161973	1.000	NA	1.000	3
ENSG00000183318	NA	1.000	1.000	5
ENSG00000276231	1.000	1.000	1.000	3
ENSG00000141506	1.000	1.000	1.000	9
ENSG00000065320	1.000	1.000	1.000	2
ENSG00000170310	1.000	1.000	1.000	5
ENSG00000166596	1.000	1.000	1.000	8
ENSG00000154914	1.000	0.988	1.000	4
ENSG00000184544	1.000	1.000	1.000	3
ENSG00000065325	1.000	1.000	1.000	4
ENSG00000007237	1.000	1.000	1.000	13
ENSG00000006788	1.000	1.000	1.000	3
ENSG00000125414	0.963	1.000	1.000	6
ENSG00000133028	1.000	1.000	1.000	3
ENSG00000170222	NA	1.000	1.000	3
ENSG00000187824	NA	1.000	1.000	5
ENSG00000188803	0.978	1.000	1.000	4
ENSG00000007174	1.000	1.000	1.000	7
ENSG00000154957	1.000	1.000	1.000	7
ENSG00000065559	1.000	1.000	1.000	9
ENSG00000141052	0.970	1.000	1.000	4
ENSG00000006740	1.000	1.000	1.000	7
ENSG00000006744	1.000	1.000	1.000	12
ENSG00000153976	0.911	1.000	1.000	2
ENSG00000006695	1.000	1.000	1.000	6
ENSG00000223510	NA	NA	NA	2
ENSG00000125430	1.000	1.000	1.000	2
ENSG00000109099	NA	NA	NA	24
ENSG00000125409	1.000	1.000	1.000	7
ENSG00000259024	1.000	1.000	1.000	5
ENSG00000175106	1.000	1.000	NA	9
ENSG00000241322	NA	1.000	NA	7
ENSG00000221926	1.000	1.000	1.000	12
ENSG00000187607	1.000	0.980	1.000	14
ENSG00000255104	1.000	0.980	1.000	7
ENSG00000214946	NA	NA	NA	6
ENSG00000214941	1.000	1.000	1.000	13
ENSG00000011295	1.000	1.000	1.000	6
ENSG00000141027	0.819	0.996	0.906	15
ENSG00000108474	1.000	1.000	1.000	8
ENSG00000166582	1.000	1.000	1.000	3
ENSG00000170315	NA	NA	NA	8
ENSG00000187688	1.000	1.000	1.000	6
ENSG00000181350	NA	1.000	NA	2
ENSG00000141040	1.000	1.000	1.000	3
ENSG00000197566	1.000	1.000	1.000	3
ENSG00000170160	NA	NA	NA	6
ENSG00000240505	1.000	1.000	1.000	4
ENSG00000133030	NA	0.986	0.528	14
ENSG00000154803	1.000	1.000	1.000	4
ENSG00000141030	1.000	1.000	NA	13
ENSG00000205309	1.000	1.000	1.000	5
ENSG00000141026	1.000	1.000	1.000	3
ENSG00000108551	1.000	1.000	1.000	2
ENSG00000133027	1.000	1.000	1.000	7
ENSG00000108557	1.000	1.000	1.000	4
ENSG00000072310	1.000	1.000	1.000	10
ENSG00000175662	1.000	1.000	1.000	10
ENSG00000171962	NA	1.000	1.000	11
ENSG00000171953	1.000	1.000	1.000	6
ENSG00000141034	1.000	1.000	1.000	4
ENSG00000108591	1.000	1.000	0.988	12
ENSG00000091536	1.000	1.000	1.000	9
ENSG00000091542	1.000	1.000	1.000	2
ENSG00000131899	1.000	1.000	1.000	2
ENSG00000177731	1.000	1.000	1.000	14
ENSG00000177427	1.000	1.000	1.000	7
ENSG00000177302	1.000	1.000	1.000	10
ENSG00000176974	0.997	1.000	0.960	5
ENSG00000171916	1.000	NA	1.000	9
ENSG00000189375	NA	NA	1.000	5
ENSG00000240445	1.000	1.000	1.000	3
ENSG00000171931	NA	0.723	NA	4
ENSG00000171928	1.000	1.000	NA	7
ENSG00000141127	0.997	1.000	0.995	25
ENSG00000154025	1.000	1.000	1.000	5
ENSG00000188522	1.000	1.000	1.000	2
ENSG00000154016	1.000	1.000	1.000	4
ENSG00000189152	1.000	1.000	1.000	5
ENSG00000072134	0.882	0.984	1.000	17
ENSG00000108641	NA	NA	NA	18
ENSG00000166484	1.000	1.000	1.000	9
ENSG00000166482	1.000	1.000	1.000	3
ENSG00000128482	1.000	1.000	1.000	2
ENSG00000142494	1.000	1.000	1.000	6
ENSG00000072210	1.000	1.000	1.000	27
ENSG00000180638	1.000	1.000	1.000	4
ENSG00000108602	1.000	1.000	1.000	11
ENSG00000083290	1.000	1.000	1.000	5
ENSG00000108599	0.668	0.898	0.601	9
ENSG00000128487	1.000	1.000	NA	44
ENSG00000170298	1.000	NA	1.000	4
ENSG00000214819	NA	1.000	NA	2
ENSG00000124422	1.000	1.000	1.000	6
ENSG00000109016	1.000	1.000	1.000	6
ENSG00000034152	1.000	1.000	1.000	11
ENSG00000184185	1.000	1.000	1.000	2
ENSG00000109046	1.000	1.000	1.000	10
ENSG00000141068	0.898	0.849	0.991	8
ENSG00000266728	NA	NA	NA	2
ENSG00000168961	1.000	1.000	1.000	9
ENSG00000007171	0.999	1.000	1.000	6
ENSG00000232859	NA	NA	NA	6
ENSG00000087095	1.000	1.000	1.000	3
ENSG00000109084	1.000	1.000	1.000	5
ENSG00000109083	1.000	0.986	1.000	10
ENSG00000109079	1.000	1.000	1.000	5
ENSG00000004142	1.000	1.000	1.000	2
ENSG00000244045	1.000	1.000	1.000	4
ENSG00000004139	1.000	1.000	1.000	4
ENSG00000109072	1.000	1.000	1.000	2
ENSG00000076351	1.000	1.000	1.000	6
ENSG00000007216	1.000	1.000	1.000	4
ENSG00000109101	1.000	1.000	1.000	3
ENSG00000109103	1.000	1.000	1.000	6
ENSG00000087111	1.000	1.000	NA	22
ENSG00000109107	1.000	1.000	1.000	8
ENSG00000076382	1.000	1.000	1.000	9
ENSG00000167524	1.000	NA	1.000	5
ENSG00000007202	NA	1.000	1.000	5
ENSG00000132581	1.000	1.000	1.000	3
ENSG00000109111	1.000	1.000	1.000	4
ENSG00000167525	1.000	1.000	1.000	5
ENSG00000109113	0.840	0.964	1.000	20
ENSG00000198242	1.000	1.000	1.000	7
ENSG00000160606	1.000	1.000	1.000	4
ENSG00000160602	1.000	1.000	1.000	5
ENSG00000076604	1.000	1.000	1.000	10
ENSG00000173065	NA	1.000	1.000	14
ENSG00000132591	1.000	1.000	1.000	5
ENSG00000132589	1.000	1.000	1.000	6
ENSG00000167536	NA	1.000	1.000	3
ENSG00000109118	1.000	1.000	1.000	13
ENSG00000179761	1.000	1.000	1.000	3
ENSG00000063015	1.000	1.000	1.000	8
ENSG00000196535	1.000	0.995	1.000	9
ENSG00000108255	1.000	NA	1.000	2
ENSG00000108256	NA	1.000	1.000	2
ENSG00000160551	1.000	1.000	1.000	4
ENSG00000167543	1.000	1.000	1.000	8
ENSG00000108262	1.000	1.000	1.000	10
ENSG00000198720	1.000	1.000	1.000	5
ENSG00000167549	1.000	NA	1.000	10
ENSG00000141298	1.000	1.000	1.000	10
ENSG00000176927	NA	NA	1.000	8
ENSG00000126653	1.000	1.000	1.000	12
ENSG00000108576	1.000	1.000	1.000	5
ENSG00000108578	1.000	1.000	1.000	7
ENSG00000182271	1.000	1.000	1.000	2
ENSG00000108582	1.000	1.000	1.000	5
ENSG00000108587	1.000	0.973	1.000	7
ENSG00000176390	1.000	1.000	1.000	3
ENSG00000176208	1.000	1.000	1.000	2
ENSG00000172171	1.000	1.000	1.000	3
ENSG00000184060	1.000	1.000	1.000	8
ENSG00000181481	1.000	1.000	1.000	6
ENSG00000196712	0.956	0.975	0.911	25
ENSG00000185862	1.000	1.000	NA	2
ENSG00000265118	NA	1.000	1.000	4
ENSG00000126860	NA	1.000	1.000	3
ENSG00000131242	1.000	1.000	1.000	6
ENSG00000172301	1.000	1.000	1.000	5
ENSG00000108651	1.000	1.000	1.000	3
ENSG00000178691	1.000	1.000	1.000	2
ENSG00000185158	NA	1.000	NA	7
ENSG00000126858	1.000	1.000	0.994	16
ENSG00000141314	1.000	1.000	1.000	5
ENSG00000108666	1.000	1.000	1.000	8
ENSG00000010244	1.000	0.995	1.000	11
ENSG00000108671	1.000	1.000	1.000	6
ENSG00000176749	1.000	1.000	1.000	3
ENSG00000176658	1.000	1.000	1.000	5
ENSG00000006042	1.000	1.000	1.000	7
ENSG00000141316	1.000	1.000	1.000	3
ENSG00000108684	0.989	1.000	0.966	2
ENSG00000108691	1.000	1.000	1.000	2
ENSG00000108688	1.000	1.000	1.000	3
ENSG00000181374	1.000	1.000	1.000	2
ENSG00000181291	1.000	1.000	NA	2
ENSG00000132141	1.000	1.000	1.000	4
ENSG00000198783	1.000	1.000	1.000	2
ENSG00000005156	1.000	1.000	1.000	7
ENSG00000092871	1.000	1.000	1.000	10
ENSG00000267618	1.000	1.000	1.000	3
ENSG00000185379	1.000	1.000	1.000	15
ENSG00000073536	1.000	1.000	NA	6
ENSG00000141161	1.000	1.000	1.000	3
ENSG00000166750	1.000	1.000	1.000	3
ENSG00000172716	1.000	1.000	1.000	11
ENSG00000172123	1.000	1.000	1.000	5
ENSG00000154760	1.000	1.000	1.000	9
ENSG00000205045	1.000	1.000	1.000	2
ENSG00000236320	1.000	1.000	1.000	2
ENSG00000108733	1.000	1.000	1.000	3
ENSG00000006125	1.000	1.000	1.000	19
ENSG00000270806	NA	1.000	1.000	3
ENSG00000271447	1.000	1.000	1.000	6
ENSG00000270647	1.000	1.000	1.000	9
ENSG00000270379	1.000	NA	1.000	6
ENSG00000271503	0.515	0.917	0.653	3
ENSG00000278023	1.000	1.000	1.000	14
ENSG00000275722	1.000	1.000	1.000	3
ENSG00000275152	1.000	1.000	1.000	3
ENSG00000276409	1.000	1.000	1.000	4
ENSG00000275688	1.000	1.000	1.000	2
ENSG00000275718	1.000	1.000	1.000	2
ENSG00000274736	1.000	1.000	1.000	3
ENSG00000275302	1.000	1.000	1.000	2
ENSG00000274808	1.000	1.000	1.000	3
ENSG00000276070	0.905	1.000	0.975	10
ENSG00000274933	1.000	1.000	1.000	3
ENSG00000273611	1.000	1.000	1.000	8
ENSG00000278259	1.000	1.000	1.000	12
ENSG00000277161	1.000	1.000	1.000	3
ENSG00000278311	1.000	1.000	1.000	4
ENSG00000278535	1.000	1.000	1.000	5
ENSG00000278619	1.000	1.000	1.000	2
ENSG00000273706	1.000	1.000	1.000	2
ENSG00000275700	1.000	1.000	1.000	12
ENSG00000278540	1.000	1.000	1.000	14
ENSG00000278505	NA	1.000	NA	2
ENSG00000276234	1.000	1.000	0.995	9
ENSG00000276023	1.000	NA	1.000	3
ENSG00000275066	NA	1.000	NA	9
ENSG00000278053	1.000	1.000	1.000	5
ENSG00000275410	1.000	1.000	1.000	4
ENSG00000274512	1.000	1.000	1.000	2
ENSG00000278845	1.000	1.000	1.000	2
ENSG00000274211	1.000	1.000	1.000	4
ENSG00000275832	1.000	1.000	0.863	10
ENSG00000277363	0.709	0.900	0.772	6
ENSG00000275023	1.000	1.000	1.000	3
ENSG00000277258	1.000	1.000	1.000	7
ENSG00000277791	1.000	1.000	1.000	4
ENSG00000276293	1.000	1.000	1.000	2
ENSG00000273559	1.000	1.000	1.000	4
ENSG00000125691	0.997	0.967	1.000	7
ENSG00000002834	1.000	1.000	1.000	6
ENSG00000161381	NA	1.000	1.000	8
ENSG00000141748	1.000	1.000	1.000	2
ENSG00000067191	0.926	0.969	1.000	3
ENSG00000108298	1.000	1.000	1.000	9
ENSG00000141750	1.000	1.000	1.000	2
ENSG00000108306	1.000	1.000	1.000	6
ENSG00000125686	0.996	0.946	0.841	4
ENSG00000167258	1.000	1.000	1.000	5
ENSG00000131771	1.000	1.000	1.000	6
ENSG00000131748	0.975	1.000	0.849	13
ENSG00000173991	1.000	1.000	1.000	2
ENSG00000141744	1.000	1.000	1.000	3
ENSG00000161395	1.000	1.000	1.000	8
ENSG00000141736	0.998	1.000	0.998	13
ENSG00000141741	1.000	1.000	1.000	2
ENSG00000141738	1.000	1.000	1.000	7
ENSG00000161405	1.000	0.990	1.000	17
ENSG00000186075	1.000	1.000	NA	4
ENSG00000073605	1.000	1.000	1.000	10
ENSG00000172057	1.000	1.000	NA	6
ENSG00000167914	1.000	1.000	1.000	3
ENSG00000108344	1.000	1.000	1.000	3
ENSG00000108342	1.000	1.000	1.000	7
ENSG00000008838	1.000	1.000	1.000	21
ENSG00000126351	1.000	1.000	1.000	9
ENSG00000188895	1.000	1.000	1.000	6
ENSG00000108349	1.000	1.000	1.000	4
ENSG00000108352	1.000	1.000	1.000	8
ENSG00000171475	NA	1.000	1.000	7
ENSG00000094804	1.000	1.000	1.000	5
ENSG00000131759	0.995	1.000	0.987	7
ENSG00000131747	1.000	1.000	1.000	3
ENSG00000131746	1.000	1.000	1.000	2
ENSG00000126353	1.000	1.000	1.000	3
ENSG00000073584	1.000	1.000	1.000	31
ENSG00000264058	NA	1.000	1.000	2
ENSG00000213424	NA	1.000	1.000	4
ENSG00000186395	0.895	1.000	0.977	2
ENSG00000187242	1.000	1.000	1.000	2
ENSG00000108244	1.000	1.000	1.000	6
ENSG00000196859	1.000	1.000	1.000	2
ENSG00000204889	1.000	1.000	1.000	4
ENSG00000126337	1.000	1.000	1.000	2
ENSG00000171401	1.000	1.000	1.000	6
ENSG00000171346	1.000	1.000	1.000	6
ENSG00000171345	1.000	1.000	1.000	3
ENSG00000171403	1.000	1.000	1.000	2
ENSG00000186832	1.000	1.000	1.000	3
ENSG00000128422	1.000	1.000	1.000	4
ENSG00000173812	1.000	1.000	1.000	3
ENSG00000173805	1.000	1.000	1.000	7
ENSG00000173801	1.000	1.000	1.000	9
ENSG00000141696	1.000	1.000	1.000	5
ENSG00000141756	1.000	1.000	1.000	7
ENSG00000141698	1.000	1.000	1.000	6
ENSG00000161594	1.000	1.000	1.000	3
ENSG00000131473	1.000	1.000	1.000	7
ENSG00000204815	1.000	1.000	1.000	4
ENSG00000173786	1.000	1.000	1.000	7
ENSG00000168259	1.000	0.991	1.000	32
ENSG00000168256	1.000	NA	1.000	12
ENSG00000187595	NA	1.000	0.983	4
ENSG00000108771	1.000	1.000	1.000	5
ENSG00000108773	1.000	1.000	1.000	3
ENSG00000267261	0.793	0.710	0.979	3
